StudyInstanceUID,fold
1.2.826.0.1.3680043.8.498.72495590491484814220060275823761767516,2
1.2.826.0.1.3680043.8.498.72495677804641720406765749568114476096,1
1.2.826.0.1.3680043.8.498.72547312490317214326791189007411860203,4
1.2.826.0.1.3680043.8.498.72576069358772864331810785663326683534,4
1.2.826.0.1.3680043.8.498.72587440202779699193620339987034971895,2
1.2.826.0.1.3680043.8.498.72653666963736486779382314125782779004,1
1.2.826.0.1.3680043.8.498.72680485820462987585370556994612687540,4
1.2.826.0.1.3680043.8.498.72697172162233919540021967137047646179,2
1.2.826.0.1.3680043.8.498.72740499664060575780267947543695605585,2
1.2.826.0.1.3680043.8.498.72771360268592017354044657882090174639,1
1.2.826.0.1.3680043.8.498.72781608662300877077691853670862414309,4
1.2.826.0.1.3680043.8.498.72786773761211751423503785260617678955,0
1.2.826.0.1.3680043.8.498.72800659596099468282135738543971261904,4
1.2.826.0.1.3680043.8.498.72814437733065652700292896915085936230,2
1.2.826.0.1.3680043.8.498.72853333220043794904856138561095171921,4
1.2.826.0.1.3680043.8.498.72880034930990967339546757487847803284,4
1.2.826.0.1.3680043.8.498.72896348955280307080916504120667484813,2
1.2.826.0.1.3680043.8.498.72896586188735703676995894830815493004,2
1.2.826.0.1.3680043.8.498.72931900540220826595003388066347326492,3
1.2.826.0.1.3680043.8.498.72937134140407212536042212109839895294,3
1.2.826.0.1.3680043.8.498.72943191222961132416678221885831944435,3
1.2.826.0.1.3680043.8.498.72977302282583186913749000016284027331,1
1.2.826.0.1.3680043.8.498.73021428171736137311489171988512484948,1
1.2.826.0.1.3680043.8.498.73033521237848260228708170280586043408,2
1.2.826.0.1.3680043.8.498.73037642285055457162691486258363101398,2
1.2.826.0.1.3680043.8.498.73070182506490199787361298167985971577,4
1.2.826.0.1.3680043.8.498.73077380963620788952030569132380549826,4
1.2.826.0.1.3680043.8.498.73083786204651635096412213233334934941,1
1.2.826.0.1.3680043.8.498.73101997284755549124715401557235981642,1
1.2.826.0.1.3680043.8.498.73170541731840260065335942048010387599,1
1.2.826.0.1.3680043.8.498.73194579460722181989151410198309642266,4
1.2.826.0.1.3680043.8.498.73198335328613992289471885012751338458,2
1.2.826.0.1.3680043.8.498.73205916973275504240156555900460720571,0
1.2.826.0.1.3680043.8.498.73215265387578908341609746559916587894,2
1.2.826.0.1.3680043.8.498.73231153161312542696053060380619432126,0
1.2.826.0.1.3680043.8.498.73241519025825862373621891294281253158,4
1.2.826.0.1.3680043.8.498.73242978867957397254276973409271434573,2
1.2.826.0.1.3680043.8.498.73254365064404586162477089636000427751,2
1.2.826.0.1.3680043.8.498.73257122462858353041066181004123253930,3
1.2.826.0.1.3680043.8.498.73275019425494043461771574462523171618,3
1.2.826.0.1.3680043.8.498.73314900301724532218347713512381622074,3
1.2.826.0.1.3680043.8.498.73325959289998105909842627876607163467,2
1.2.826.0.1.3680043.8.498.73356831368999268488355650751758108912,4
1.2.826.0.1.3680043.8.498.73394992092536626285935384324191560182,2
1.2.826.0.1.3680043.8.498.73448420644251136304786298254801920284,1
1.2.826.0.1.3680043.8.498.73477249559479870799427355988138990349,0
1.2.826.0.1.3680043.8.498.73478948866451045346677275674140339803,1
1.2.826.0.1.3680043.8.498.73480422982315825699847838826691577320,3
1.2.826.0.1.3680043.8.498.73511703934549662392765328175356230615,3
1.2.826.0.1.3680043.8.498.73522298807198784022883320957252530465,4
1.2.826.0.1.3680043.8.498.73527530686853911124431549317032662220,2
1.2.826.0.1.3680043.8.498.73539750992809874106013052513162732951,4
1.2.826.0.1.3680043.8.498.73545582819102316606081606511277579853,1
1.2.826.0.1.3680043.8.498.73567807253694728043552196136704821457,2
1.2.826.0.1.3680043.8.498.73602922823389605007702521335136347605,1
1.2.826.0.1.3680043.8.498.73616237718955147476241731466078978343,2
1.2.826.0.1.3680043.8.498.73682608760611536443754406204042210115,3
1.2.826.0.1.3680043.8.498.73716752081143767997507440278231972668,1
1.2.826.0.1.3680043.8.498.73748007182569068263280098473557128226,2
1.2.826.0.1.3680043.8.498.73792361507751648386401969571717557389,2
1.2.826.0.1.3680043.8.498.73825252186234755453650759159564715478,1
1.2.826.0.1.3680043.8.498.73869775636181013203432845292462040922,4
1.2.826.0.1.3680043.8.498.73891117356545433634964184054304516063,2
1.2.826.0.1.3680043.8.498.73926443729786165628848843707532839995,3
1.2.826.0.1.3680043.8.498.73983081622010008601849687650985260980,3
1.2.826.0.1.3680043.8.498.73988798714023285209290281409329527637,2
1.2.826.0.1.3680043.8.498.74052473719853343027548507306186291134,0
1.2.826.0.1.3680043.8.498.74078340346189210015785395961373387782,1
1.2.826.0.1.3680043.8.498.74095402538454760179339842746572802563,1
1.2.826.0.1.3680043.8.498.74127742661271965093205833471645893520,3
1.2.826.0.1.3680043.8.498.74140806279409854828032496578072554031,0
1.2.826.0.1.3680043.8.498.74160604730133050784449689952695940558,2
1.2.826.0.1.3680043.8.498.74177736542522869266952610634091628727,4
1.2.826.0.1.3680043.8.498.74206939384612669977629625310277500302,1
1.2.826.0.1.3680043.8.498.74214829456846525506232367308573550186,1
1.2.826.0.1.3680043.8.498.74215611637606164186239511504256137871,1
1.2.826.0.1.3680043.8.498.74222284584657051737421776919599206132,0
1.2.826.0.1.3680043.8.498.74222294235046321147381553078000820604,0
1.2.826.0.1.3680043.8.498.74243110959141459268838217468465880820,1
1.2.826.0.1.3680043.8.498.74243564762473331581882860440560337725,4
1.2.826.0.1.3680043.8.498.74247325306307303036016759070403973520,3
1.2.826.0.1.3680043.8.498.74274855596893595390880617896069524465,0
1.2.826.0.1.3680043.8.498.74282280145383357786409764912398881272,2
1.2.826.0.1.3680043.8.498.74332475620045145049628676751586693385,0
1.2.826.0.1.3680043.8.498.74362364640190722036251935797260325860,3
1.2.826.0.1.3680043.8.498.74388661917632804671669952747214084502,4
1.2.826.0.1.3680043.8.498.74394784271003789564066563841806954326,1
1.2.826.0.1.3680043.8.498.74423888576992387013857540016155410962,2
1.2.826.0.1.3680043.8.498.74461421748415064477531528884191890661,0
1.2.826.0.1.3680043.8.498.74471396469132211069109289423495141062,4
1.2.826.0.1.3680043.8.498.74471724874857406578316075456414902954,0
1.2.826.0.1.3680043.8.498.74622031396885197580453304563088863451,0
1.2.826.0.1.3680043.8.498.74622912009754642425258484521795653023,0
1.2.826.0.1.3680043.8.498.74688733778107958348746767768064374883,4
1.2.826.0.1.3680043.8.498.74714018385278253151175853998945654373,4
1.2.826.0.1.3680043.8.498.74725806565437665548056410415178280121,2
1.2.826.0.1.3680043.8.498.74749071555443582954158991248361308204,1
1.2.826.0.1.3680043.8.498.74855168460956358728708865599401983005,3
1.2.826.0.1.3680043.8.498.74864145321761783409935288797327597738,0
1.2.826.0.1.3680043.8.498.74872419726042767543822107291861307866,1
1.2.826.0.1.3680043.8.498.74914646210033032631540802996162814268,2
1.2.826.0.1.3680043.8.498.74939269621045823332837094516056211606,1
1.2.826.0.1.3680043.8.498.74940598515597814600837126537274199312,3
1.2.826.0.1.3680043.8.498.74952769952682175467667812958859010329,1
1.2.826.0.1.3680043.8.498.75067227246352035607675978826177487284,0
1.2.826.0.1.3680043.8.498.75126165133796914746114117844697263697,0
1.2.826.0.1.3680043.8.498.75168480371573015758963049782687952716,1
1.2.826.0.1.3680043.8.498.75186274888329123179129240384960518861,0
1.2.826.0.1.3680043.8.498.75187434248356774277526985329346125190,4
1.2.826.0.1.3680043.8.498.75268429892526831752484062674699274309,1
1.2.826.0.1.3680043.8.498.75276563505367629340309025030148269450,0
1.2.826.0.1.3680043.8.498.75282577107802752393765861202996650638,0
1.2.826.0.1.3680043.8.498.75378323910171368568360074903297446681,4
1.2.826.0.1.3680043.8.498.75384600248630012126841890313149674691,2
1.2.826.0.1.3680043.8.498.75418637314688036152637525301534342254,3
1.2.826.0.1.3680043.8.498.75419034794059601820999512200601915669,2
1.2.826.0.1.3680043.8.498.75420186662442688955616630735303321846,4
1.2.826.0.1.3680043.8.498.75427432788337288702609576920198810880,3
1.2.826.0.1.3680043.8.498.75518253718111135068488417046278011303,1
1.2.826.0.1.3680043.8.498.75522002047190283617659083787085821064,0
1.2.826.0.1.3680043.8.498.75523541256169382504121567002441615798,4
1.2.826.0.1.3680043.8.498.75547515925579172661099437338637082554,4
1.2.826.0.1.3680043.8.498.75548650589349966221875964542604002971,2
1.2.826.0.1.3680043.8.498.75577846246542841539613557336025271434,1
1.2.826.0.1.3680043.8.498.75605038901688937188489854019478082759,1
1.2.826.0.1.3680043.8.498.75627574440860942023321071382766359827,2
1.2.826.0.1.3680043.8.498.75639423607035582240174986752280730347,1
1.2.826.0.1.3680043.8.498.75670996863043899245632198549551296292,1
1.2.826.0.1.3680043.8.498.75688484058613633923943882730405145535,2
1.2.826.0.1.3680043.8.498.75739561647115166735277767560308263446,0
1.2.826.0.1.3680043.8.498.75742195884147990442829552992649204078,1
1.2.826.0.1.3680043.8.498.75746520601616488682662195284941583868,0
1.2.826.0.1.3680043.8.498.75751784078102748563815298069799859542,1
1.2.826.0.1.3680043.8.498.75760698509105388883811155432691667447,4
1.2.826.0.1.3680043.8.498.75773447415943537938555952303103557864,1
1.2.826.0.1.3680043.8.498.75800418125597325281807386716279941068,3
1.2.826.0.1.3680043.8.498.75893915698353338311947268382839152877,2
1.2.826.0.1.3680043.8.498.75924957745868212343758911856809118662,3
1.2.826.0.1.3680043.8.498.75926011938952404257302292495731660728,2
1.2.826.0.1.3680043.8.498.75976388060969166980873144500539735332,3
1.2.826.0.1.3680043.8.498.75980374267002793040832157122311396174,0
1.2.826.0.1.3680043.8.498.76012896432318288623173593280895772876,0
1.2.826.0.1.3680043.8.498.76027799502777251766328820405966979386,4
1.2.826.0.1.3680043.8.498.76065434429437758192282562351089010088,3
1.2.826.0.1.3680043.8.498.76093766204928582819565636658977147523,2
1.2.826.0.1.3680043.8.498.76107330932071966465869847071480517541,3
1.2.826.0.1.3680043.8.498.76122127303562588545128053661609574837,4
1.2.826.0.1.3680043.8.498.76125027090596913549224250979076533606,3
1.2.826.0.1.3680043.8.498.76167153566894354739332364376483514559,2
1.2.826.0.1.3680043.8.498.76190704217737835083438638928129775625,3
1.2.826.0.1.3680043.8.498.76222770668660274805993655800271653712,2
1.2.826.0.1.3680043.8.498.76242245340157474968574926079920787199,2
1.2.826.0.1.3680043.8.498.76281930374588438789344170829280438697,0
1.2.826.0.1.3680043.8.498.76344826994380951498651448092980303697,2
1.2.826.0.1.3680043.8.498.76350662767360412185091180512006419379,2
1.2.826.0.1.3680043.8.498.76514087677277144682713362609812138150,2
1.2.826.0.1.3680043.8.498.76514504104121634569792846980451896030,2
1.2.826.0.1.3680043.8.498.76525107909962775502207829870873494024,3
1.2.826.0.1.3680043.8.498.76538737802277241976971950690663079376,1
1.2.826.0.1.3680043.8.498.76543241221133987658552440969465372120,3
1.2.826.0.1.3680043.8.498.76545468257774231281618306952011717992,0
1.2.826.0.1.3680043.8.498.76620177268652814425535081607587091903,0
1.2.826.0.1.3680043.8.498.76651080491383110752977286124044311636,1
1.2.826.0.1.3680043.8.498.76662146598924492573212477881527658730,1
1.2.826.0.1.3680043.8.498.76680092665218514711300086707222109323,4
1.2.826.0.1.3680043.8.498.76742750470853901575934097885382242952,0
1.2.826.0.1.3680043.8.498.76757251008849492985513280752011229119,2
1.2.826.0.1.3680043.8.498.76772148369531098768751348676329945789,2
1.2.826.0.1.3680043.8.498.76841077743272729415666709641073096909,1
1.2.826.0.1.3680043.8.498.76862911430418639277808760660745763387,4
1.2.826.0.1.3680043.8.498.76903562636417038907113894538863784737,1
1.2.826.0.1.3680043.8.498.76909970028125318280995002129970165723,3
1.2.826.0.1.3680043.8.498.76914908131203373740345988718674850939,4
1.2.826.0.1.3680043.8.498.76950154099427419631807259601983648254,3
1.2.826.0.1.3680043.8.498.76993922254007307143291254174266755701,2
1.2.826.0.1.3680043.8.498.77018355356797290743788712046815540223,1
1.2.826.0.1.3680043.8.498.77037121474756969001683126693104350509,4
1.2.826.0.1.3680043.8.498.77058587552329832558354544874120592826,4
1.2.826.0.1.3680043.8.498.77060858802024387619459645469871885412,1
1.2.826.0.1.3680043.8.498.77061877382110597010150770981465581536,3
1.2.826.0.1.3680043.8.498.77150650601457686196626648868552167695,4
1.2.826.0.1.3680043.8.498.77155817997584903787597001328868124855,1
1.2.826.0.1.3680043.8.498.77164129615096222757740198026718214733,0
1.2.826.0.1.3680043.8.498.77183368292104509335580564463404842046,0
1.2.826.0.1.3680043.8.498.77215476384973989055525592556183934827,1
1.2.826.0.1.3680043.8.498.77244685031928454051409193776790348219,4
1.2.826.0.1.3680043.8.498.77261014467268552758826551926128217025,2
1.2.826.0.1.3680043.8.498.77274115607096351160296319533007121044,3
1.2.826.0.1.3680043.8.498.77283213969268676660453937180363826917,4
1.2.826.0.1.3680043.8.498.77283634197289382453511269950488893300,3
1.2.826.0.1.3680043.8.498.77290477043075828139630734968573461136,3
1.2.826.0.1.3680043.8.498.77299727102400166279263320763707637485,2
1.2.826.0.1.3680043.8.498.77306755058630855443644908572157134062,0
1.2.826.0.1.3680043.8.498.77319661699409997424800377883567027839,1
1.2.826.0.1.3680043.8.498.77362718298550276679350855963451855003,3
1.2.826.0.1.3680043.8.498.77370119801633353780677378448761665685,2
1.2.826.0.1.3680043.8.498.77378803863827312829317008636359414012,4
1.2.826.0.1.3680043.8.498.77391801789875882109036004511558148658,4
1.2.826.0.1.3680043.8.498.77416382267531567401698555072875486512,3
1.2.826.0.1.3680043.8.498.77421709644087006134426085284321515809,3
1.2.826.0.1.3680043.8.498.77433065090757862487482575794398458402,4
1.2.826.0.1.3680043.8.498.77442647074650043391818472068835112806,2
1.2.826.0.1.3680043.8.498.77498121906981512168120474112422492971,2
1.2.826.0.1.3680043.8.498.77508762938574470575737016745357126587,3
1.2.826.0.1.3680043.8.498.77513348456432770689938407624768928320,4
1.2.826.0.1.3680043.8.498.77524507552350448792970399203131998592,1
1.2.826.0.1.3680043.8.498.77541648519018799027301684184453151471,2
1.2.826.0.1.3680043.8.498.77546769004367585830455474984769277713,1
1.2.826.0.1.3680043.8.498.77577135626047243581253857225991426727,1
1.2.826.0.1.3680043.8.498.77584925163022886785284486387921312146,4
1.2.826.0.1.3680043.8.498.77593859518024366170735307975173961777,3
1.2.826.0.1.3680043.8.498.77611073647079414772859496272387571059,1
1.2.826.0.1.3680043.8.498.77626578713099735143745396709359607445,4
1.2.826.0.1.3680043.8.498.77628479664122209492622263818114972176,0
1.2.826.0.1.3680043.8.498.77716260980321491689913730053309892120,4
1.2.826.0.1.3680043.8.498.77735690782343511872544703464260892488,4
1.2.826.0.1.3680043.8.498.77740672313593763051900703940745812581,3
1.2.826.0.1.3680043.8.498.77753753872601674668756777373761660873,1
1.2.826.0.1.3680043.8.498.77760453966349959552328150395676117417,4
1.2.826.0.1.3680043.8.498.77800740811302686332282410929816056283,0
1.2.826.0.1.3680043.8.498.77801860555102174958520570751272642387,2
1.2.826.0.1.3680043.8.498.77823946901144772346251781172043480398,0
1.2.826.0.1.3680043.8.498.77843765997593346714211135369376676497,3
1.2.826.0.1.3680043.8.498.77889800516853576877948593628420228178,0
1.2.826.0.1.3680043.8.498.77893704208186903913532950495036889026,2
1.2.826.0.1.3680043.8.498.77911973519830915742655727368286737079,1
1.2.826.0.1.3680043.8.498.77933128806366660573360274958258917742,2
1.2.826.0.1.3680043.8.498.78003548255041391467292087330671945247,2
1.2.826.0.1.3680043.8.498.78012314847102407375138809615977711653,3
1.2.826.0.1.3680043.8.498.78072765790191594685273447833272737429,1
1.2.826.0.1.3680043.8.498.78079900750417018394321006978343945239,4
1.2.826.0.1.3680043.8.498.78083057157844664959843364584162587026,4
1.2.826.0.1.3680043.8.498.78084594560404633421210837175859618437,3
1.2.826.0.1.3680043.8.498.78119223228067919465880137763593966456,2
1.2.826.0.1.3680043.8.498.78188863861812651079751164964756388411,4
1.2.826.0.1.3680043.8.498.78198993378521219839327914679211902952,1
1.2.826.0.1.3680043.8.498.78236036694398253902871510456985685293,2
1.2.826.0.1.3680043.8.498.78238394512811614973689011297363399053,3
1.2.826.0.1.3680043.8.498.78282552802075313852355443512555224586,1
1.2.826.0.1.3680043.8.498.78286395605671977872377352305890466464,2
1.2.826.0.1.3680043.8.498.78296478954955171036523274995555716268,4
1.2.826.0.1.3680043.8.498.78420763928408680447797586163977368190,2
1.2.826.0.1.3680043.8.498.78465765647012043478539489340002371960,1
1.2.826.0.1.3680043.8.498.78475145549489837635803968565380247517,0
1.2.826.0.1.3680043.8.498.78476873086705419136436170130940915568,1
1.2.826.0.1.3680043.8.498.78512215519177850923279235346968676828,2
1.2.826.0.1.3680043.8.498.78521396404736679127326025240279747196,4
1.2.826.0.1.3680043.8.498.78574437345603052437892513165832297960,4
1.2.826.0.1.3680043.8.498.78646473961447523033955716877524794707,0
1.2.826.0.1.3680043.8.498.78657055734742806687703707756153505756,3
1.2.826.0.1.3680043.8.498.78667999747216717251638754803697959701,1
1.2.826.0.1.3680043.8.498.78674598286586525734293563394409166190,1
1.2.826.0.1.3680043.8.498.78685661415919658264222803849222055515,4
1.2.826.0.1.3680043.8.498.78757011872917563830995996191850541453,0
1.2.826.0.1.3680043.8.498.78765525474890094481249498938657540052,0
1.2.826.0.1.3680043.8.498.78800983923143929298359366572020370031,0
1.2.826.0.1.3680043.8.498.78808320605816811006382053060951793555,2
1.2.826.0.1.3680043.8.498.78812661021494224637586904573732040856,3
1.2.826.0.1.3680043.8.498.78853931928960361455025737444267199231,4
1.2.826.0.1.3680043.8.498.78968420394708302953391711477016139949,0
1.2.826.0.1.3680043.8.498.78972123731732056524948076388825106061,0
1.2.826.0.1.3680043.8.498.79021499290691125513421477204330532755,3
1.2.826.0.1.3680043.8.498.79038153803632889185429988483097161887,0
1.2.826.0.1.3680043.8.498.79077219037094025366585138112899760966,3
1.2.826.0.1.3680043.8.498.79080521163097116147379189510104170611,4
1.2.826.0.1.3680043.8.498.79087227780630716132147615846840128474,4
1.2.826.0.1.3680043.8.498.79117047831806895544174734229992359986,0
1.2.826.0.1.3680043.8.498.79122189963582241618519333445055548347,1
1.2.826.0.1.3680043.8.498.79165531588966776246377098630025444815,3
1.2.826.0.1.3680043.8.498.79224785668205420138951103045759609475,3
1.2.826.0.1.3680043.8.498.79225094031423353857449795712402404317,1
1.2.826.0.1.3680043.8.498.79245771997885598399203314109623928718,3
1.2.826.0.1.3680043.8.498.79247871688929479411597859576284194165,4
1.2.826.0.1.3680043.8.498.79258497507223824227830886693749460348,4
1.2.826.0.1.3680043.8.498.79267465462008228906382361587050826784,3
1.2.826.0.1.3680043.8.498.79274948549030940175536603063980168192,4
1.2.826.0.1.3680043.8.498.79290157182784080975822485697879660942,4
1.2.826.0.1.3680043.8.498.79292862882980756453890778996691993351,4
1.2.826.0.1.3680043.8.498.79326627674334637493320764205397279674,4
1.2.826.0.1.3680043.8.498.79341955397030543255969676347554165142,0
1.2.826.0.1.3680043.8.498.79505118958475739396320647697583979079,2
1.2.826.0.1.3680043.8.498.79524312100988116256514335064057385347,0
1.2.826.0.1.3680043.8.498.79551456190098389081551755482042135791,3
1.2.826.0.1.3680043.8.498.79560170727391465844958390474997798803,0
1.2.826.0.1.3680043.8.498.79565393323323007178523850093527250842,4
1.2.826.0.1.3680043.8.498.79582457162604674356422857305405255763,2
1.2.826.0.1.3680043.8.498.79609204436595306110253502961172135807,0
1.2.826.0.1.3680043.8.498.79636443202100988025435536780567446582,4
1.2.826.0.1.3680043.8.498.79648517065511897282938523065537768426,1
1.2.826.0.1.3680043.8.498.79672421957132993896448375311641998688,3
1.2.826.0.1.3680043.8.498.79725520325008084984331823107016254775,2
1.2.826.0.1.3680043.8.498.79741629769872115526056483024289600492,3
1.2.826.0.1.3680043.8.498.79798779812052605703861699094268016306,1
1.2.826.0.1.3680043.8.498.79829033430619597320769579608450393290,0
1.2.826.0.1.3680043.8.498.79977436705480715175480363175316375576,2
1.2.826.0.1.3680043.8.498.79991838737793096019496013540529642900,4
1.2.826.0.1.3680043.8.498.80058869639900582578987760750483296668,3
1.2.826.0.1.3680043.8.498.80100785345864355815698147663964005920,3
1.2.826.0.1.3680043.8.498.80146250663015309456767479960653638934,2
1.2.826.0.1.3680043.8.498.80161127293548940216292842707683784128,3
1.2.826.0.1.3680043.8.498.80180578697901833764761405542790185180,3
1.2.826.0.1.3680043.8.498.80192355832283305029770183988436644845,1
1.2.826.0.1.3680043.8.498.80207056225476761432712249807198836187,0
1.2.826.0.1.3680043.8.498.80247974926646352443043954025450139721,0
1.2.826.0.1.3680043.8.498.80275294885165896124489476449616436102,3
1.2.826.0.1.3680043.8.498.80284846390295834578273590480193235798,2
1.2.826.0.1.3680043.8.498.80290749690597272632725356393056746299,2
1.2.826.0.1.3680043.8.498.80292580287849976694993628109721422478,1
1.2.826.0.1.3680043.8.498.80312559977515578735238310472949287111,2
1.2.826.0.1.3680043.8.498.80313580693550912024103221258669390487,3
1.2.826.0.1.3680043.8.498.80319546205646617603546887163539306146,1
1.2.826.0.1.3680043.8.498.80325205657974094483016625702390834774,0
1.2.826.0.1.3680043.8.498.80391378873630377472192017862302619947,4
1.2.826.0.1.3680043.8.498.80433141990021472112645841723991584182,4
1.2.826.0.1.3680043.8.498.80458507774711142534182397228254444268,3
1.2.826.0.1.3680043.8.498.80492324225032367918842505447056622561,3
1.2.826.0.1.3680043.8.498.80514754572353458107286859773300865138,0
1.2.826.0.1.3680043.8.498.80556515221794602430701573588498144286,0
1.2.826.0.1.3680043.8.498.80557835452734362083552169469427388003,1
1.2.826.0.1.3680043.8.498.80589796918823112368758999678369292754,4
1.2.826.0.1.3680043.8.498.80612964209397056653334784776523875647,1
1.2.826.0.1.3680043.8.498.80627605463642274852766102874822833365,3
1.2.826.0.1.3680043.8.498.80629565747112614845746475820152813307,2
1.2.826.0.1.3680043.8.498.80642348849062865125509773837278900750,3
1.2.826.0.1.3680043.8.498.80643480554795312280333659144941545925,3
1.2.826.0.1.3680043.8.498.80651977424179089141346174053751183506,3
1.2.826.0.1.3680043.8.498.80661392139668653552110941896475066204,4
1.2.826.0.1.3680043.8.498.80671597537348112977780954910198682272,2
1.2.826.0.1.3680043.8.498.80698510014594772882040509716764819716,1
1.2.826.0.1.3680043.8.498.80726797831040227285328789648680519664,4
1.2.826.0.1.3680043.8.498.80735285867775404153100236162962472952,1
1.2.826.0.1.3680043.8.498.80741358365199721720335324482078866565,3
1.2.826.0.1.3680043.8.498.80758336123908522542787716219939751704,0
1.2.826.0.1.3680043.8.498.80851365368114686105558347899990395309,2
1.2.826.0.1.3680043.8.498.80861108320341696163987804408524915999,4
1.2.826.0.1.3680043.8.498.80876235930771882271600826613593202364,1
1.2.826.0.1.3680043.8.498.80878057166752747059190481131529937715,2
1.2.826.0.1.3680043.8.498.80886525412417948114478368374120704834,3
1.2.826.0.1.3680043.8.498.80931292574057303692838531323879513417,4
1.2.826.0.1.3680043.8.498.81012548926053584036386949658594985125,3
1.2.826.0.1.3680043.8.498.81018911907787774214591206085583545057,4
1.2.826.0.1.3680043.8.498.81024897463656728358703040759074583549,3
1.2.826.0.1.3680043.8.498.81031057654953109295788159826841315360,3
1.2.826.0.1.3680043.8.498.81096597169632636454986988944050298701,1
1.2.826.0.1.3680043.8.498.81103809943451790668501089584752866199,4
1.2.826.0.1.3680043.8.498.81109405367395078564887780335570099673,0
1.2.826.0.1.3680043.8.498.81142440700884513521007992957945568924,2
1.2.826.0.1.3680043.8.498.81248820934296461385324385812581970340,2
1.2.826.0.1.3680043.8.498.81269884425000228604280521306949721859,3
1.2.826.0.1.3680043.8.498.81327951282145199298572980264557740321,1
1.2.826.0.1.3680043.8.498.81342416992724702402763591633702802359,0
1.2.826.0.1.3680043.8.498.81347841116019279082226143308588516787,4
1.2.826.0.1.3680043.8.498.81351574724227319632426427855692606694,1
1.2.826.0.1.3680043.8.498.81407504276375197122586620633759174421,3
1.2.826.0.1.3680043.8.498.81462603621780919719466264356289554669,0
1.2.826.0.1.3680043.8.498.81464322239381998685473520085495957135,1
1.2.826.0.1.3680043.8.498.81466575994184158172641823163654418018,1
1.2.826.0.1.3680043.8.498.81475058647553697318837239968139077272,4
1.2.826.0.1.3680043.8.498.81495303185504163367736663647489556517,1
1.2.826.0.1.3680043.8.498.81540134120507822899514611863725372563,4
1.2.826.0.1.3680043.8.498.81567030584250750745410094870790052181,2
1.2.826.0.1.3680043.8.498.81590494282169434250974061642267472166,0
1.2.826.0.1.3680043.8.498.81629704995225424568187579791704967233,2
1.2.826.0.1.3680043.8.498.81631925197682464058124413934958934086,3
1.2.826.0.1.3680043.8.498.81651132686162360431299931833372141617,3
1.2.826.0.1.3680043.8.498.81651455914141365028015556083080638757,4
1.2.826.0.1.3680043.8.498.81692996137620934043276253858381812472,2
1.2.826.0.1.3680043.8.498.81698411330214788362326470979160431674,1
1.2.826.0.1.3680043.8.498.81738571920712657790861120957086010772,4
1.2.826.0.1.3680043.8.498.81740348974208459068937862799489495782,4
1.2.826.0.1.3680043.8.498.81790990482142045640192729399175106255,1
1.2.826.0.1.3680043.8.498.81793454171031578492222004629265937656,2
1.2.826.0.1.3680043.8.498.81796385087779065457668769443782458844,2
1.2.826.0.1.3680043.8.498.81797437102217585216278133168092577952,2
1.2.826.0.1.3680043.8.498.81819209302731920404237374320026807282,0
1.2.826.0.1.3680043.8.498.81822709772232914298414700148454511661,4
1.2.826.0.1.3680043.8.498.81832287065207835637503039077685315236,4
1.2.826.0.1.3680043.8.498.81892104897856100357169774214718573167,0
1.2.826.0.1.3680043.8.498.81927409938015158663782061022054347955,2
1.2.826.0.1.3680043.8.498.81957447654112577010261210572986132211,2
1.2.826.0.1.3680043.8.498.81964000393640770822199916465038759069,1
1.2.826.0.1.3680043.8.498.81974732979506931694079719601760393277,0
1.2.826.0.1.3680043.8.498.81981151447274200345866874172324295172,2
1.2.826.0.1.3680043.8.498.81984200870681776955493738987078746894,4
1.2.826.0.1.3680043.8.498.82012532783011843175172575198326783678,4
1.2.826.0.1.3680043.8.498.82053853036886620816821481139413594407,3
1.2.826.0.1.3680043.8.498.82074883987134049971242727164506046476,1
1.2.826.0.1.3680043.8.498.82143276307898132314496735515204481508,3
1.2.826.0.1.3680043.8.498.82144602300666174450721045102799681426,1
1.2.826.0.1.3680043.8.498.82157293611630605740641187215639204974,4
1.2.826.0.1.3680043.8.498.82166943552764439138333504456139890254,4
1.2.826.0.1.3680043.8.498.82169173362972793731001247413129649263,2
1.2.826.0.1.3680043.8.498.82272793832748838882752586678639564181,4
1.2.826.0.1.3680043.8.498.82355456395534835058857499033494900716,3
1.2.826.0.1.3680043.8.498.82414828460683289235183375457850096746,4
1.2.826.0.1.3680043.8.498.82440268452598207215458064865523988222,2
1.2.826.0.1.3680043.8.498.82447100001417065190678617013741085481,0
1.2.826.0.1.3680043.8.498.82481056562260046738834822905709207128,3
1.2.826.0.1.3680043.8.498.82498616123349854719801627024073383874,4
1.2.826.0.1.3680043.8.498.82523073559792523830827952754346276051,2
1.2.826.0.1.3680043.8.498.82548251499640077572026404183402934330,4
1.2.826.0.1.3680043.8.498.82548952153746644951736669119607083230,3
1.2.826.0.1.3680043.8.498.82579118531566493365068788437906656162,2
1.2.826.0.1.3680043.8.498.82582558624896662901163827145277490232,2
1.2.826.0.1.3680043.8.498.82587763533601760002619014353812074700,0
1.2.826.0.1.3680043.8.498.82591599611540849522609405219902904134,3
1.2.826.0.1.3680043.8.498.82655005222804459605894403147145992714,4
1.2.826.0.1.3680043.8.498.82731606763525898032678680051515732914,2
1.2.826.0.1.3680043.8.498.82744514729782879778828512295184306538,4
1.2.826.0.1.3680043.8.498.82757616216788919181323176147396770758,1
1.2.826.0.1.3680043.8.498.82858981777405241601610241542173548956,2
